userid,productid,rating
80941,acs107273,3
37133,str254351,3
77741,tvc040062,4
48047,app241987,5
88528,app222221,3
32096,msh241136,3
84955,wcl251321,3
46244,acs116214,4
99642,acs100330,4
13204,msh229776,5
70412,mcl100184,3
98549,wcl026587,5
12056,str232589,5
55165,wcl140304,5
48490,app216417,3
40001,msh249766,4
61935,wcl063650,3
60103,wcl121882,4
19628,hkt073444,4
82190,hkt119037,4
83412,wcl101032,4
39924,acs090235,5
51372,msh088794,5
22417,app193846,5
31550,mcl006463,5
12342,wcl233865,4
59426,ind099530,5
38582,kfa199559,3
72146,msh043984,3
66583,cmb005686,4
90835,mcl074513,3
58377,acs124861,5
75552,spf183157,5
94551,str103189,3
12815,mcl154146,5
14599,wcl240438,3
43666,wcl101829,5
74159,hkt031440,4
15300,acs036494,3
23807,hkt259632,3
24449,acs153159,3
69512,msh176414,3
14406,wcl173308,5
53340,acs243455,5
62666,wcl081230,4
52238,tvc133953,3
64328,spf134765,3
33195,acs016190,4
57042,tvc052432,4
23445,wcl008397,3
52722,str085961,5
18174,msh240167,4
55167,str182709,5
50011,acs007498,4
69758,tvc148046,3
57191,mcl177675,3
52554,wcl113715,4
36948,acs139515,4
97320,wcl226013,5
76576,wcl212603,3
77022,wcl198035,4
87341,hkt165056,3
97743,cmb238531,5
34313,acs168657,3
24042,hkt191726,5
11375,mcl086588,4
83584,tbp091401,5
18123,acs129423,5
80284,str088873,5
73761,wcl148951,4
45144,app144238,3
25342,wcl245735,4
15030,acs045036,4
43471,app161570,3
42910,mcl106677,4
30837,spf175117,5
68503,hkt215223,5
68131,mcl018006,5
82813,mcl113089,5
58377,msh158089,3
96440,wcl043570,4
32951,acs070721,5
10290,tvc074893,4
35796,tvc161516,5
20116,tvc249305,4
27138,app166672,5
39646,acs078540,4
84560,acs089199,4
10606,str053461,4
96021,kfa087576,3
51732,wcl039018,5
18219,tvc031687,5
99119,tvc024287,5
74642,acs261333,3
92290,wcl250195,5
24449,mcl250760,4
76587,acs089986,4
23519,msh074413,4
76715,wcl245934,3
95290,tvc081650,3
58345,acs205240,5
11527,mcl231122,3
10927,mcl189180,4
45751,str133726,5
36066,acs030816,3
20690,wsh180549,3
32907,acs233814,4
61386,msh260386,5
21569,tvc114646,3
76680,wcl215760,4
60494,app073103,5
83445,app169992,4
61834,bag216919,3
44840,wcl069328,5
58740,wcl180585,5
99402,mcl260860,4
15928,str022907,5
57739,hkt117717,4
46491,acs119659,5
26028,mcl248453,3
40710,mcl166936,5
39712,wcl218706,4
43376,mcl022600,4
62861,acs115561,3
43471,wsh213135,5
60598,acs107268,3
69189,msc044772,4
89309,acs192097,3
25585,acs093321,3
64865,acs023740,5
36190,msh129800,4
72454,app073406,5
30115,acs238858,4
43471,tvc239876,5
19795,wcl069328,5
22225,acs262009,3
26497,tvc182378,5
23973,acs082966,3
16321,acs116214,5
14555,acs045802,4
72146,wcl134562,5
30230,wcl123044,5
42387,tvc218306,4
94893,acs031306,3
59658,tvc145787,3
90832,cmb114826,3
82850,tvc182555,3
42635,acs085124,4
90742,bth244318,3
70777,msh152580,4
23598,tbp232268,3
23686,acs211430,3
46416,acs109546,4
20349,tvc116231,3
33261,msh227140,4
74339,ind054272,4
67720,hkt260832,5
35715,hkt099205,4
23091,bth228827,3
81617,bth104616,3
82120,wcl139471,5
18123,app029148,3
57890,kfa134944,5
36399,msh091573,3
39007,wcl130320,4
69352,app051680,4
86827,mcl202640,4
16030,app215772,3
97666,bth216792,4
21998,str118268,5
39764,acs140981,5
42551,msh170665,4
35318,kfa015963,3
84678,tvc093487,5
10107,mcl224784,5
99579,tvc200332,5
61834,wcl084357,5
43236,wcl033932,3
17237,wcl186529,5
58164,wcl081924,3
59007,acs256379,3
11937,tvc017407,3
84678,tvc055951,5
35792,tvc243910,3
63413,bth245243,4
23018,app024383,5
53835,app055255,3
21461,tvc122757,4
44143,bth137366,5
37149,msh258291,5
53195,bth070538,5
28291,acs145670,4
44143,acs253710,4
45217,wcl071455,5
86733,wcl045283,3
45085,wcl031353,3
10300,hkt047073,3
48047,wcl034332,3
73722,acs209282,5
50843,tvc261457,5
66173,str100644,5
90100,msc134617,4
18954,tvc198821,4
15833,msh222291,3
21488,acs188656,3
58345,bth260949,3
52252,str185235,3
20213,acs002658,4
62803,tbp186243,4
57699,tvc253097,4
60297,acs141494,3
51121,wcl043547,4
10927,acs110673,4
57332,kfa264256,4
59496,mcl076033,3
47937,str264242,4
18083,wsh139803,3
44840,acs149155,5
59959,msh148554,5
94747,tvc011175,5
58170,hkt134845,5
13850,mcl257744,5
72146,str078796,5
98616,str208924,4
92875,wcl263785,4
98713,hkt178348,4
54632,wcl216194,3
95797,str080607,5
69477,wcl007624,4
77711,str252697,4
24042,str157398,5
89264,str254524,5
60103,cmb153786,5
84744,str054904,4
89473,tvc059342,3
46491,acs180040,3
73731,wcl253330,5
87203,mcl047557,5
26497,acs019912,4
76598,mcl206263,4
67285,wsh081380,5
39890,mcl159832,4
19702,acs046192,4
79643,msh243081,3
38333,mcl112973,5
84783,mcl134372,5
45722,tvc203333,3
14927,app098709,5
45441,acs257328,5
44310,acs008138,3
16221,kfa174623,4
60936,tvc053105,4
76898,app161241,4
34166,acs117838,3
88892,acs241522,5
49174,wcl114284,4
31252,app209663,5
29576,tvc020053,3
38023,str253738,5
81596,mcl032907,4
99642,msh015688,4
67668,wcl107756,5
59790,tvc205487,4
48242,hkt046825,4
96195,bth255926,4
87588,tvc048874,5
90350,tvc235891,3
65632,str114299,4
34497,tvc181000,3
82034,wcl264984,5
82517,msh198042,5
12718,wcl009160,4
45200,cmb018336,4
18596,acs130910,4
16384,bth121365,5
48153,acs238348,4
72856,app201361,4
38023,mcl150343,5
84436,wcl252754,5
44716,wcl134562,3
50259,mcl249579,3
99790,app178769,4
66612,tvc249999,3
38502,app057947,3
73686,wsh214336,3
74584,wcl188937,5
38056,tvc164633,5
73392,wcl010253,4
89981,pet064523,4
88920,tvc050177,5
61628,wcl212462,3
42285,acs170975,4
31550,mcl144951,4
69121,msh020096,3
37055,app131526,5
74271,acs007340,3
18629,acs076435,3
89076,mcl099061,3
61834,wcl117223,5
13205,wcl017330,3
19692,wcl122862,4
36101,wcl137064,4
45966,tvc105797,5
99119,msh080035,3
52422,msh114377,3
77435,hkt047630,5
40491,acs174011,3
26296,wcl241671,4
26605,kfa038601,4
70763,acs236469,4
67051,msh056847,3
90100,wcl096471,4
90863,hkt262388,5
50259,mcl186283,5
54632,msh189182,5
29513,bth229890,3
31437,kfa060343,5
63072,acs112522,5
21281,msh073613,4
16221,spf237860,5
13422,mcl235542,3
39592,hkt171025,3
54922,bag036892,5
37137,msh199400,3
81004,wcl056657,3
88554,acs207064,5
46416,acs032583,4
79907,acs223821,5
18921,wcl099364,3
89230,acs106033,5
25972,str243738,5
68888,bth221443,4
90350,acs042512,3
97931,tvc057911,3
84251,acs263751,3
23767,acs215943,4
99587,tvc071138,4
33569,acs116907,4
77248,spf167773,5
57187,str184953,5
78653,acs259483,3
62635,acs073773,5
68508,tvc109014,5
93508,wcl144460,4
59007,acs181308,3
14282,wcl064582,4
17774,hkt161372,3
84745,wcl021098,3
84654,tvc242214,5
57423,app162801,3
38333,app027590,3
27113,bth259827,4
50241,acs009289,3
46483,wcl230416,4
50056,mcl169995,4
13981,wcl043064,5
86934,app252442,4
17203,wcl007368,3
88528,acs208017,4
75622,cmb079420,3
41328,kfa065115,3
70215,spf026959,4
83658,tvc227229,5
46242,wcl106080,3
25098,acs143616,4
22700,kfa016724,4
14337,acs181260,5
39859,tvc120895,4
75387,str164794,4
90344,tvc035147,4
31830,hkt249505,5
18828,tvc254462,4
68152,wcl018431,4
36369,tvc064852,3
11424,acs200473,5
60227,app043019,5
96117,acs180409,3
40710,wcl117356,3
47320,acs044288,3
71336,msh029694,4
85810,bth212709,5
31846,acs097907,5
92632,acs046890,5
61332,acs017239,3
80887,app015405,3
24303,tvc108151,4
83860,str057302,3
81910,wcl229529,4
31371,wcl185287,4
42285,tvc237168,3
74187,msh002404,5
60289,acs262975,4
18829,app078454,3
69982,app025399,4
14599,wcl048610,3
60718,wcl058893,3
61995,tvc159669,3
43979,acs229086,4
36190,wcl041266,5
74427,kfa009777,5
10122,msh060635,3
84744,app058607,5
47131,mcl087860,5
75946,acs114332,4
61311,acs221322,4
42967,wsh017148,5
31781,hkt226857,5
97531,app210336,4
95103,msh252606,5
48611,app092181,4
20147,wcl025255,4
57191,msh148180,5
41011,acs123124,3
23767,hkt250932,5
46827,acs029862,5
31037,bag095015,5
57469,acs044851,4
60979,app084340,3
78454,acs180843,5
32713,msh214214,5
49125,tvc218426,4
61758,kfa103800,4
62585,acs250403,5
62922,wcl033340,5
39457,wcl213036,3
54632,msh237408,4
79160,bag035709,4
60438,app021949,3
29653,wcl100912,5
11045,acs114499,4
97413,wcl223750,3
22163,bth061363,4
50011,wcl235034,5
89913,acs009289,3
61606,acs099081,3
97930,tvc053379,4
43131,acs104765,5
92821,ind121941,5
32222,acs196634,3
28398,wcl060071,5
65585,acs157910,4
41011,tvc031993,5
78054,wcl230442,3
98713,acs070926,5
27372,acs084819,4
60843,msh052152,3
78372,wsh204369,5
54586,str047997,3
34313,tvc236728,5
64878,mcl056267,3
71954,wcl197787,4
97636,wcl131841,3
63658,tvc205403,3
41011,app078788,4
16321,tvc041405,4
77136,str257749,5
59373,mcl089209,4
99587,tvc108258,3
45810,wcl207325,5
76563,app031319,4
97360,acs221220,3
90832,wcl130616,5
13204,wcl064887,4
23018,kfa248284,4
34311,tbp034109,3
50056,tvc080691,4
76702,wcl044385,3
36948,acs155257,3
84271,mcl261021,4
23714,tvc012845,3
88016,acs218681,3
39802,app095944,5
67110,wcl059894,5
69123,tbp172461,3
42831,str159954,4
30981,wcl190382,4
47080,cmb130043,5
89473,acs035068,5
50395,acs050331,4
83658,ind073635,5
43666,wcl231756,5
37390,msh116619,4
54238,hkt164857,5
99728,tvc037058,4
57042,wcl189463,5
61558,wcl122173,3
53309,wcl062643,3
37390,msh068253,5
36004,wcl188158,3
10290,acs245104,4
91571,str046566,3
80068,acs234452,4
83412,app006718,5
41205,msh084076,4
69189,tvc016827,3
63436,hkt079674,4
42935,mcl091906,4
34313,acs119495,5
93498,app005645,5
41774,wcl018093,5
14343,bth026531,5
94913,acs046049,5
13125,mcl230303,3
45893,acs014872,4
30168,wcl028845,4
62499,str070197,3
82770,acs089279,3
43979,hkt046290,3
70024,str050942,4
60342,wcl094163,3
51882,acs248775,3
25175,mcl071014,5
70506,tvc046051,4
75968,bth084839,3
12833,str065536,4
32488,acs215870,4
22163,acs174475,4
73597,tvc080473,4
65695,ggf048281,3
76563,msh024206,4
90742,msh235073,5
36228,tvc220735,3
40552,wsh207131,5
45308,wcl242185,4
10290,hkt111685,4
71187,acs006599,3
94703,str119014,5
42011,wcl228909,3
92315,acs123112,4
73722,str011323,3
64328,str190290,5
38432,acs189894,5
20213,wcl247455,3
42635,wcl003557,5
56449,tvc104467,4
13850,wcl162296,4
87062,wcl116467,3
86851,wcl205926,5
20915,tvc097857,3
61834,wcl099046,4
56372,msh253021,3
84118,wcl174664,5
52336,acs129076,5
88857,tvc192960,3
12757,str242838,4
72073,wsh234345,3
32907,tvc034828,4
31371,acs173196,4
74799,mcl215547,5
99587,tbp101198,5
77711,str144329,3
82813,msh170794,3
76576,acs063620,5
38853,acs073090,4
89681,acs123823,4
76150,mcl152045,4
34834,acs198517,4
80203,tvc055560,5
27513,app218228,5
42559,tvc048566,4
78392,tvc097264,4
32951,hkt168274,3
76795,str040791,5
43376,spf093366,5
20038,tvc205414,3
30672,acs158839,5
33877,mcl057659,5
99119,tvc046910,5
43131,tvc117479,4
15980,hkt242982,3
96779,wcl012529,3
33368,wcl127742,4
46827,acs032096,4
15326,msh062145,4
37364,tvc031825,4
27744,acs136295,5
46827,kfa054871,5
89278,mcl210657,3
69123,acs071939,5
50053,acs258951,5
53133,wsh049822,5
50815,acs014568,3
43121,hkt168128,3
87658,msh101920,4
65293,str216227,3
70980,str056505,3
69551,msh265884,5
45501,acs027540,3
78596,str062814,3
18491,wcl063650,4
61157,tvc012991,4
40116,acs068772,4
48796,wcl120557,5
13521,wcl053292,4
17492,msh154064,5
58073,str042998,5
38963,hkt224740,4
62313,msh031742,3
70405,str016641,4
57668,wcl178394,3
65906,tvc208952,3
59974,str066119,3
78054,wcl179304,4
72146,hkt240664,5
14511,acs195104,4
99162,wcl127404,5
62499,app065058,5
76898,acs171123,5
98683,acs210242,4
30950,msh003917,5
36332,kfa193957,5
72028,tvc152214,5
13635,acs118573,4
38502,app035529,5
92503,tvc236019,5
98880,wcl137486,5
55131,acs208388,5
27585,app182746,5
79160,msh075629,4
81269,mcl129566,4
97824,acs221909,3
51676,acs152745,4
58170,wcl085598,4
39656,acs177549,4
39764,acs204773,5
82737,msh259095,5
68119,bth056349,5
54440,mcl244504,3
54861,acs199023,3
89667,tvc226320,5
52371,wcl185063,4
96779,tvc140331,5
84709,str241387,5
97360,bag168566,3
86149,bag138647,4
50165,acs033334,4
12790,bth144002,3
44622,spf204402,4
38358,acs263063,3
81797,tvc077082,3
52238,acs173451,4
32388,acs220366,4
47129,acs226682,5
76795,wcl113798,4
81461,mcl109909,5
16119,msh180624,3
18828,str237007,3
59790,acs198066,3
10048,hkt236706,3
35318,acs042046,5
22942,wsh251896,5
90742,app013420,5
50056,app090992,5
46483,wcl129672,4
30942,ind073635,4
43471,ggf048584,3
48626,app049564,3
37133,wcl222892,3
55065,msh116370,5
77248,acs257897,4
50259,acs016143,5
85806,acs241963,3
46483,tvc050177,4
15189,kfa243694,5
76702,msh209153,3
68456,acs139005,4
38733,acs248775,5
95673,tvc111949,5
92055,wcl109135,5
82737,tbp122743,3
97919,msh061303,5
11206,mcl010883,3
76567,acs192803,3
27048,ind115831,4
36424,acs019879,5
61556,mcl070965,3
28901,wcl228525,5
86111,app086116,5
59370,tvc142602,5
12833,ind015140,5
47131,acs241017,3
96831,str141788,3
15012,acs045093,5
61616,mcl110497,4
33933,acs047175,5
70976,wcl022549,3
42967,str099430,4
25523,wsh191980,5
50120,acs110906,5
45308,str074445,3
50403,wcl175742,4
37329,acs211645,4
48156,tvc030503,4
33104,ind243171,3
55524,acs093139,3
68859,wcl153981,3
40630,tvc191109,5
76712,app066402,4
33657,str144114,5
26027,acs130493,3
10033,wcl116898,5
73570,tbp219932,4
59053,app237893,5
89913,acs263012,4
69189,wcl106541,4
83445,acs248700,5
37390,msh099918,4
70663,mcl005563,3
93350,acs107259,5
60718,wsh046650,4
25779,app090376,5
26930,wsh156581,3
62268,mcl143456,3
45751,acs242329,3
28859,app084555,4
84100,hkt150421,3
63090,acs218681,3
91142,wsh058719,5
59373,acs162773,5
21498,wcl218660,5
74573,str031308,3
73597,wcl049952,5
32811,msh051158,5
73992,mcl242699,4
49046,acs158666,3
37349,acs010006,5
62856,app125892,4
11698,str147472,3
16321,tvc199121,3
80514,tvc249953,4
16705,acs259548,5
76493,tvc165081,4
25172,mcl079205,4
98975,str119609,5
74339,str239644,5
19628,app104224,3
40130,wcl236701,4
30630,mcl160296,3
97373,acs052783,3
69932,mcl134245,4
67585,wcl187993,4
23519,str062754,5
10241,msh116778,3
57332,mcl054404,4
61616,acs104516,4
70006,msh112227,5
53174,wcl185014,5
36228,tvc130623,5
43686,acs137037,4
85460,mcl113814,5
57621,wcl182031,5
54143,tvc077427,4
22590,app065058,3
63475,msh108312,5
46089,tvc234576,4
44005,spf021937,3
55065,cmb227154,4
53232,acs053396,3
60655,wcl254029,4
67428,acs115480,3
58164,mcl227664,3
71492,msh096197,3
63475,tvc122753,4
81461,wcl008312,3
76795,hkt251236,3
27361,str172811,5
40371,str028353,3
35847,tvc033973,3
75108,acs081191,3
47985,acs264873,3
81520,mcl131056,3
15535,wcl034047,4
27688,str098891,3
20262,msh163454,4
75583,wcl127207,3
60532,wcl106454,4
75332,wcl263380,4
48705,wcl261350,3
30348,app176490,5
92693,cmb174368,5
77702,acs242247,4
98968,app221999,3
90202,mcl195518,4
69717,mcl260886,3
53527,wcl068653,5
28127,msh175287,3
11698,msh260102,4
83057,acs241728,3
57332,msh171275,3
97045,mcl082696,4
38023,msh064652,3
32222,str257090,5
95849,hkt000420,5
84118,msh201827,5
87745,acs035997,3
76072,app192944,3
38698,wcl204164,5
80941,tvc159130,3
43236,wcl252382,3
84783,mcl169430,5
52238,hkt054496,4
58060,tvc187504,4
69326,bth154679,5
53488,bag086832,4
30950,kfa023638,3
69716,wcl253865,4
44125,str168449,3
51453,mcl202876,5
67560,tvc262068,3
43236,app162222,3
13949,wcl008053,5
48366,mcl186486,4
90260,app049736,3
11206,tvc175100,4
76702,app060846,5
53309,acs030306,5
46324,wcl119954,3
51100,msh039667,5
67459,spf119832,3
84776,tvc252745,4
46650,msh040536,3
40347,str024966,3
38556,msh142662,4
15813,acs204936,4
37918,tvc242420,5
27060,tvc060196,4
56995,acs199500,4
40601,hkt262974,3
89304,str175065,3
60847,msh007379,4
83184,mcl243505,5
47308,mcl127829,4
89719,tvc222481,3
15493,acs045479,5
87588,acs155618,5
74799,msh152429,3
76598,bth229189,5
68271,bag258990,3
71995,kfa129070,3
35569,acs213636,5
59626,msh245117,4
81446,mcl126063,3
51732,str170155,3
88447,str086861,3
55167,tvc149582,3
99880,hkt045074,5
40371,tvc142918,4
54414,app023628,5
23807,tvc221208,5
59264,app218781,4
62922,wcl151206,4
10927,tvc091931,5
46675,hkt071254,3
88354,msh237476,5
60157,tvc115681,3
53277,str112774,4
82948,app264569,3
23836,app164787,4
43571,str010573,4
24417,msh237434,3
39764,tvc044290,5
32286,wcl226247,3
53150,tbp000520,5
36104,acs242414,4
75946,acs110474,5
52238,acs163453,3
45488,ind106921,3
14337,wcl165077,4
46491,wcl020575,4
95879,msh079146,3
69480,acs020855,3
40311,wcl177227,5
63630,wcl250677,4
22823,mcl028638,3
89309,acs137475,5
38963,hkt102325,3
62081,wcl044196,3
57191,msh011590,3
65695,tvc106537,3
53488,spf263789,3
75141,wcl069650,4
98439,mcl262525,4
23063,wcl053037,3
44620,ind229592,3
12056,kfa243643,5
55131,msh264457,5
58200,ggf201325,3
31202,acs158772,5
57699,wcl170455,3
12815,str200521,5
15691,hkt042368,5
36424,cmb194712,5
84848,acs105481,4
36091,acs121561,3
27994,acs127349,5
18131,msh149469,4
99642,acs121465,4
98570,str227760,3
91014,ind129367,4
97656,acs014815,3
29576,app053666,3
36800,tvc080420,5
81827,acs231393,4
94069,wcl127291,5
43686,acs033061,5
17130,tvc025523,5
53309,acs086456,4
36399,acs121305,3
75583,acs248871,5
68846,acs060032,5
51434,mcl212150,5
11698,ind004901,5
82148,acs218198,3
81464,tvc229164,4
88920,bag205670,4
80650,mcl207301,4
10107,tbp088458,3
26811,kfa103922,3
42967,acs111723,5
11346,mcl202576,4
67051,wcl104098,4
59668,acs106273,5
36344,acs102376,4
24449,bag042325,3
30115,tbp145888,3
82761,app107070,5
31846,bth074180,3
89191,wcl173852,4
41328,msh100480,3
99273,acs085612,3
15806,wcl181255,5
10407,acs029748,3
95426,wcl216998,3
66583,msh060800,5
74159,wcl208559,5
35262,spf090868,4
12684,acs046228,4
87583,tvc190018,5
39890,ggf134872,3
38308,str239682,3
21281,wcl175428,4
43686,acs265145,3
77309,kfa032678,4
26567,acs080595,3
30158,wcl050286,4
37390,acs012088,4
78054,acs183140,5
41846,tvc026889,4
59082,wcl069107,5
99195,tvc047179,4
99678,tvc174435,3
59175,acs246463,5
32488,app192489,4
67560,mcl259114,3
45501,tbp009142,5
72459,app264839,5
37918,wcl248834,5
94653,str135691,4
46491,wcl067525,4
15789,hkt092388,3
38669,cmb203150,5
48047,bth134772,5
92315,spf085504,5
90350,acs049190,5
14511,tvc022462,4
99642,tvc060474,5
68658,acs191548,3
95797,wcl015866,5
33003,wcl209345,4
12571,mcl261278,5
94013,tvc083362,4
27896,msh180228,5
86931,wcl260414,4
46491,tvc137343,5
50360,wcl060881,5
69932,wcl030398,4
82948,acs165189,3
36639,acs043534,4
36424,acs232153,5
31037,wcl032146,5
90260,hkt140141,4
95806,spf111884,3
98616,wcl050036,4
91956,msh189351,4
64182,str171136,3
51100,app053689,5
19692,acs216836,5
12790,wcl235993,3
12397,tvc160850,5
11495,wcl198528,4
91312,cmb012114,3
39645,msh216744,3
46732,acs249478,5
80941,msh013280,5
15691,acs168808,3
59264,msh117559,5
53096,app197880,3
41010,wcl185317,5
70980,tvc057426,4
85030,tvc249922,5
26660,acs035622,3
23877,tvc101180,3
90187,acs025916,4
73680,tvc115006,5
57423,msh206792,4
90344,wcl073695,5
13379,wcl151355,4
72817,tvc238001,4
43968,app218781,5
43807,wcl001123,5
16526,acs042348,4
99728,wcl242055,3
91142,tvc218823,5
74271,msh199476,4
77035,acs217876,5
72968,acs187375,5
39543,str011363,3
25773,tvc105776,5
29253,hkt125699,5
45893,wcl160755,3
30630,acs083554,3
25016,hkt137843,5
23807,msh070596,5
48611,app035463,4
86619,wcl152269,5
12757,acs079449,5
95522,tvc206346,3
15535,wcl196649,5
43807,app002231,5
83658,app044501,5
69123,acs028129,3
69297,tvc131748,4
80192,msh089597,3
18861,msh242349,3
59370,tbp088912,5
22783,kfa243576,4
36790,str232528,3
63369,acs012298,4
31554,acs210833,5
38308,acs155000,3
37349,tvc240604,4
63727,wcl126672,3
21151,msh166675,5
61606,msh054213,3
55372,str153225,5
93014,hkt243191,4
82120,bth113419,3
32170,wcl010056,4
31371,acs031249,3
23714,tvc001137,5
90408,wcl009448,5
86960,wcl211010,4
61887,app201416,3
63133,hkt122992,4
81977,wcl153062,3
43236,hkt083331,5
13744,acs120822,4
63269,acs026690,5
71791,acs212834,4
71992,wcl068716,3
89667,msh034944,5
26104,wcl189463,5
63776,tvc034824,3
80080,str208402,4
93184,mcl002816,5
52722,msh032104,3
11527,app230445,4
42559,spf230875,3
68193,wsh180549,5
85050,app102312,5
28291,ggf200025,4
71370,str010904,4
14599,tvc072180,3
57119,mcl030775,3
44622,wcl096688,3
14343,wcl013519,5
35466,tvc188966,4
26414,bth018650,3
18861,str008600,3
70405,kfa100116,3
55167,acs123025,4
25124,ind252006,3
68658,tvc125073,5
90742,acs138188,3
94397,kfa117884,3
33195,wcl145820,5
70663,acs116650,4
64507,wcl098983,5
87965,acs190951,4
36129,acs108221,4
61742,msh178657,5
97793,wcl212107,5
40116,mcl083760,5
55067,mcl243963,5
98166,acs182705,3
93300,acs224407,3
53899,mcl075269,5
85131,bth107544,4
92661,tvc113977,5
83412,wcl164679,4
39357,bth048700,4
81797,hkt187664,3
22622,mcl003021,3
93239,app090696,4
12664,wcl218227,3
44341,app083910,5
37598,app161212,5
30498,wcl107868,4
18829,tvc149174,5
18656,msh208147,4
98713,tvc261204,5
25175,acs045042,5
80760,tvc134355,3
23416,wcl110355,5
61935,tvc092355,5
27770,hkt237144,3
36021,msh119125,3
34310,msh012622,4
75015,acs261552,5
48355,acs207649,4
85873,msh086683,4
63031,wcl166756,5
60494,app218454,4
96117,acs131096,3
64560,acs262159,3
43210,tvc168945,3
53277,cmb051209,4
26497,hkt166729,3
37133,hkt139038,5
31661,mcl001747,5
25779,bag211960,4
73759,tvc216978,3
61219,app162192,4
46675,tvc159783,5
61835,wsh228491,3
84725,acs087675,3
55419,acs152140,3
94475,hkt172369,4
46416,wcl097431,4
32130,tvc181239,3
14282,app169055,4
44971,wcl147339,3
94747,hkt235080,3
57119,tvc009569,4
94827,acs189498,5
76493,bth256578,5
62313,tvc224962,3
68212,acs055373,4
16508,ggf118287,3
72550,app024222,4
74629,tvc055862,4
57165,msh213289,4
